image_url,scientific_name,common_name
https://inaturalist-open-data.s3.amazonaws.com/photos/252265411/medium.jpeg,Ramalina fraxinea,Рамалина ясеневая
https://inaturalist-open-data.s3.amazonaws.com/photos/252389774/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/252389778/medium.jpeg,Physcia adscendens,Фисция восходящая
https://inaturalist-open-data.s3.amazonaws.com/photos/252389787/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/252389805/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/252389821/medium.jpeg,Inonotus obliquus,Чага
https://inaturalist-open-data.s3.amazonaws.com/photos/252389837/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/252389847/medium.jpeg,Pseudevernia furfuracea,Псевдеверния зернистая
https://inaturalist-open-data.s3.amazonaws.com/photos/252389888/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/252389938/medium.jpeg,Pseudevernia furfuracea,Псевдеверния зернистая
https://inaturalist-open-data.s3.amazonaws.com/photos/252389949/medium.jpeg,Vulpicida pinastri,Вульпицида сосновая
https://inaturalist-open-data.s3.amazonaws.com/photos/252389957/medium.jpeg,Vulpicida pinastri,Вульпицида сосновая
https://inaturalist-open-data.s3.amazonaws.com/photos/252389965/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://static.inaturalist.org/photos/252652045/medium.jpg,Thelephora palmata,Телефора пальчатая
https://static.inaturalist.org/photos/252674414/medium.jpg,Climacocystis borealis,Климакоцистис северный
https://static.inaturalist.org/photos/252723939/medium.jpg,Rhytisma acerinum,Ритисма кленовая
https://inaturalist-open-data.s3.amazonaws.com/photos/252762720/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://static.inaturalist.org/photos/252778062/medium.jpg,Peltigera,Пельтигера
https://static.inaturalist.org/photos/252779288/medium.jpg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/252890094/medium.jpeg,Illosporiopsis christiansenii,Иллоспориопсис Христиансена
https://static.inaturalist.org/photos/252899174/medium.jpg,Inocybe geophylla,
https://inaturalist-open-data.s3.amazonaws.com/photos/252905319/medium.jpeg,Trametes ochracea,Траметес охряный
https://static.inaturalist.org/photos/252940252/medium.jpg,Clavulinopsis,Клавулинопсис
https://static.inaturalist.org/photos/252940595/medium.jpg,Amanita muscaria,Мухомор красный
https://static.inaturalist.org/photos/252943311/medium.jpg,Imleria badia,Польский гриб
https://static.inaturalist.org/photos/252944304/medium.jpg,Amanita rubescens,Мухомор серо-розовый
https://static.inaturalist.org/photos/252947153/medium.jpg,Ganoderma applanatum,Трутовик плоский
https://inaturalist-open-data.s3.amazonaws.com/photos/253069461/medium.jpeg,Chondrostereum purpureum,Хондростереум пурпурный
https://inaturalist-open-data.s3.amazonaws.com/photos/253069728/medium.jpeg,Chondrostereum purpureum,Хондростереум пурпурный
https://inaturalist-open-data.s3.amazonaws.com/photos/253128977/medium.jpeg,Flammulina,Зимний опёнок
https://inaturalist-open-data.s3.amazonaws.com/photos/253253324/medium.jpg,Athelia arachnoidea,Ателия паутинистая
https://inaturalist-open-data.s3.amazonaws.com/photos/253254231/medium.jpg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/253258992/medium.jpg,Athelia arachnoidea,Ателия паутинистая
https://inaturalist-open-data.s3.amazonaws.com/photos/253735229/medium.jpg,Ischnoderma benzoinum,Ишнодерма смолисто-пахучая
https://inaturalist-open-data.s3.amazonaws.com/photos/253739621/medium.jpeg,Clitocybe nebularis,Говорушка дымчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/253777388/medium.jpeg,Collybia nuda,Рядовка фиолетовая
https://inaturalist-open-data.s3.amazonaws.com/photos/253845611/medium.jpeg,Tremella mesenterica,Дрожалка оранжевая
https://inaturalist-open-data.s3.amazonaws.com/photos/253875088/medium.jpg,Parmeliopsis ambigua,Пармелиопсис сомнительный
https://inaturalist-open-data.s3.amazonaws.com/photos/253875379/medium.jpg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/253875512/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/253876387/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/254020412/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/254026647/medium.jpeg,Ramalina farinacea,Рамалина мучнистая
https://inaturalist-open-data.s3.amazonaws.com/photos/254027785/medium.jpg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/254027906/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/254027920/medium.jpg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254027937/medium.jpg,Lecanora symmicta,Леканора смешанная
https://inaturalist-open-data.s3.amazonaws.com/photos/254027949/medium.jpg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254027976/medium.jpg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254028058/medium.jpg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/254028103/medium.jpg,Ramalina farinacea,Рамалина мучнистая
https://inaturalist-open-data.s3.amazonaws.com/photos/254028155/medium.jpg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254028180/medium.jpg,Ramalina farinacea,Рамалина мучнистая
https://inaturalist-open-data.s3.amazonaws.com/photos/254028273/medium.jpg,Vulpicida pinastri,Вульпицида сосновая
https://inaturalist-open-data.s3.amazonaws.com/photos/254028301/medium.jpg,Lecanora symmicta,Леканора смешанная
https://inaturalist-open-data.s3.amazonaws.com/photos/254030625/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/254030877/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/254032236/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/254033096/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254033356/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/254033836/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254034587/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/254035584/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/254036002/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254059467/medium.jpeg,Cyclocybe erebia,
https://inaturalist-open-data.s3.amazonaws.com/photos/254066168/medium.jpeg,Gomphidius glutinosus,Мокруха еловая
https://inaturalist-open-data.s3.amazonaws.com/photos/254070351/medium.jpeg,Armillaria borealis,Опёнок осенний северный
https://static.inaturalist.org/photos/254173464/medium.jpeg,Hydnoporia tabacina,Псевдохете табачно-бурая
https://static.inaturalist.org/photos/254173535/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://static.inaturalist.org/photos/254300610/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/254313211/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/254313235/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/254313387/medium.jpeg,Nectria cinnabarina,Нектрия киноварно-красная
https://inaturalist-open-data.s3.amazonaws.com/photos/254342340/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/254342820/medium.jpeg,Usnea dasopoga,Уснея густобородая
https://inaturalist-open-data.s3.amazonaws.com/photos/254428989/medium.jpeg,Flammulina,Зимний опёнок
https://static.inaturalist.org/photos/254567998/medium.jpeg,Flammulina,Зимний опёнок
https://inaturalist-open-data.s3.amazonaws.com/photos/254577421/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254785993/medium.jpeg,Physconia distorta,Фискония закрученная
https://inaturalist-open-data.s3.amazonaws.com/photos/254786152/medium.jpeg,Physconia grisea,Фискония серая
https://inaturalist-open-data.s3.amazonaws.com/photos/254786226/medium.jpeg,Inonotus obliquus,Чага
https://inaturalist-open-data.s3.amazonaws.com/photos/254797610/medium.jpeg,Cladonia furcata,Кладония вильчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254808771/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254808795/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/254809408/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/254952748/medium.jpeg,Pseudevernia furfuracea,Псевдеверния зернистая
https://static.inaturalist.org/photos/254960076/medium.jpg,Phellinus igniarius,Трутовик ложный
https://inaturalist-open-data.s3.amazonaws.com/photos/254962441/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/254964545/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/254964782/medium.jpeg,Physcia adscendens,Фисция восходящая
https://inaturalist-open-data.s3.amazonaws.com/photos/254966811/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/254967192/medium.jpeg,Phlyctis argena,Фликтис серебристый
https://inaturalist-open-data.s3.amazonaws.com/photos/254968297/medium.jpeg,Fomitiporia punctata,Феллинус точечный
https://inaturalist-open-data.s3.amazonaws.com/photos/255005753/medium.jpg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/255005887/medium.jpg,Pseudevernia furfuracea,Псевдеверния зернистая
https://inaturalist-open-data.s3.amazonaws.com/photos/255005908/medium.jpg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/255113010/medium.jpeg,Pseudevernia furfuracea,Псевдеверния зернистая
https://inaturalist-open-data.s3.amazonaws.com/photos/255238455/medium.jpeg,Merulius tremellosus,Мерулиус дрожащий
https://static.inaturalist.org/photos/255415388/medium.jpeg,Calocera viscosa,Калоцера клейкая
https://inaturalist-open-data.s3.amazonaws.com/photos/255498952/medium.jpeg,Pluteus cervinus,Плютей олений
https://inaturalist-open-data.s3.amazonaws.com/photos/255500034/medium.jpeg,Scleroderma citrinum,Ложнодождевик обыкновенный
https://static.inaturalist.org/photos/255505942/medium.jpeg,Flammulina,Зимний опёнок
https://inaturalist-open-data.s3.amazonaws.com/photos/255775893/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/255776080/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/255776244/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/255776505/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/255933201/medium.jpeg,Rigidoporus populinus,Оксипорус тополёвый
https://static.inaturalist.org/photos/255935457/medium.jpg,Lentinus brumalis,Трутовик зимний
https://inaturalist-open-data.s3.amazonaws.com/photos/255943545/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/255943619/medium.jpeg,Physcia adscendens,Фисция восходящая
https://inaturalist-open-data.s3.amazonaws.com/photos/255943672/medium.jpeg,Tremella mesenterica,Дрожалка оранжевая
https://inaturalist-open-data.s3.amazonaws.com/photos/255943715/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/255945197/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/255945393/medium.jpeg,Physcia adscendens,Фисция восходящая
https://inaturalist-open-data.s3.amazonaws.com/photos/256093461/medium.jpeg,Ramalina farinacea,Рамалина мучнистая
https://inaturalist-open-data.s3.amazonaws.com/photos/256103900/medium.jpeg,Hypholoma capnoides,Ложноопёнок серопластинчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/256106919/medium.jpeg,Tremella mesenterica,Дрожалка оранжевая
https://inaturalist-open-data.s3.amazonaws.com/photos/256107363/medium.jpeg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/256107464/medium.jpeg,Ramalina farinacea,Рамалина мучнистая
https://inaturalist-open-data.s3.amazonaws.com/photos/256117731/medium.jpeg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/256125381/medium.jpeg,Paralepista flaccida,Говорушка перевёрнутая
https://inaturalist-open-data.s3.amazonaws.com/photos/256150190/medium.jpeg,Phyllotopsis nidulans,Филлотопсис гнездовидный
https://inaturalist-open-data.s3.amazonaws.com/photos/256242258/medium.jpeg,Phlebia radiata,Флебия радиальная
https://inaturalist-open-data.s3.amazonaws.com/photos/256242592/medium.jpeg,Physconia distorta,Фискония закрученная
https://inaturalist-open-data.s3.amazonaws.com/photos/256340464/medium.jpeg,Trametes betulina,Ленцитес берёзовый
https://inaturalist-open-data.s3.amazonaws.com/photos/256346770/medium.jpeg,Pseudevernia furfuracea,Псевдеверния зернистая
https://inaturalist-open-data.s3.amazonaws.com/photos/256347322/medium.jpeg,Usnea hirta,Уснея жёстковолосатая
https://inaturalist-open-data.s3.amazonaws.com/photos/256387132/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/256484353/medium.jpeg,Phlyctis argena,Фликтис серебристый
https://inaturalist-open-data.s3.amazonaws.com/photos/256486258/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/256487066/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/256488598/medium.jpg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/256600173/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/256600222/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/256616958/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/256617088/medium.jpeg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/256617252/medium.jpeg,Tremella mesenterica,Дрожалка оранжевая
https://inaturalist-open-data.s3.amazonaws.com/photos/256647298/medium.jpeg,Galerina marginata,Галерина окаймлённая
https://inaturalist-open-data.s3.amazonaws.com/photos/256650194/medium.jpeg,Coprinellus micaceus,Навозник мерцающий
https://inaturalist-open-data.s3.amazonaws.com/photos/257284965/medium.jpg,Mensularia radiata,Трутовик лучистый
https://inaturalist-open-data.s3.amazonaws.com/photos/257285167/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/257285743/medium.jpg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/257286219/medium.jpg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/257286292/medium.jpg,Fomitiporia punctata,Феллинус точечный
https://inaturalist-open-data.s3.amazonaws.com/photos/257286681/medium.jpg,Ramalina fraxinea,Рамалина ясеневая
https://inaturalist-open-data.s3.amazonaws.com/photos/257286754/medium.jpg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/257311514/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/257312188/medium.jpeg,Coprinopsis atramentaria,Навозник серый
https://inaturalist-open-data.s3.amazonaws.com/photos/257314302/medium.jpeg,Sarcomyxa serotina,Вёшенка осенняя
https://inaturalist-open-data.s3.amazonaws.com/photos/257411157/medium.jpg,Schizophyllum commune,Щелелистник обыкновенный
https://inaturalist-open-data.s3.amazonaws.com/photos/257449773/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/257449922/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/257494121/medium.jpeg,Byssonectria terrestris,Биссонектрия наземная
https://inaturalist-open-data.s3.amazonaws.com/photos/257494263/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://static.inaturalist.org/photos/257588780/medium.jpg,Leccinum scabrum,Подберёзовик
https://static.inaturalist.org/photos/257592386/medium.jpg,Coprinus comatus,Навозник белый
https://inaturalist-open-data.s3.amazonaws.com/photos/257708264/medium.jpeg,Phellinus tremulae,Трутовик ложный осиновый
https://static.inaturalist.org/photos/257725296/medium.jpeg,Gloeophyllum odoratum,Глеофиллум пахучий
https://inaturalist-open-data.s3.amazonaws.com/photos/257839629/medium.jpeg,Rhizocarpon lecanorinum,Ризокарпон леканориновый
https://static.inaturalist.org/photos/257851649/medium.jpeg,Pseudevernia furfuracea,Псевдеверния зернистая
https://inaturalist-open-data.s3.amazonaws.com/photos/257874378/medium.jpg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/257874749/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/257875010/medium.jpg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/257875094/medium.jpg,Phlyctis argena,Фликтис серебристый
https://inaturalist-open-data.s3.amazonaws.com/photos/257875234/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/257875463/medium.jpg,Vulpicida pinastri,Вульпицида сосновая
https://inaturalist-open-data.s3.amazonaws.com/photos/257876254/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/257876444/medium.jpeg,Fomitopsis betulina,Трутовик берёзовый
https://inaturalist-open-data.s3.amazonaws.com/photos/257876635/medium.jpeg,Mensularia radiata,Трутовик лучистый
https://inaturalist-open-data.s3.amazonaws.com/photos/257878704/medium.jpg,Hypocenomyce scalaris,Гипоценомице ступенчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/257879214/medium.jpg,Graphis scripta,Графис письменный
https://inaturalist-open-data.s3.amazonaws.com/photos/257880022/medium.jpg,Melanelixia subaurifera,Меланэликсия золотистоносная
https://inaturalist-open-data.s3.amazonaws.com/photos/257910002/medium.jpeg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/257910193/medium.jpeg,Fomitiporia punctata,Феллинус точечный
https://inaturalist-open-data.s3.amazonaws.com/photos/257910679/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/257913640/medium.jpg,Hypogymnia tubulosa,Гипогимния трубчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/257913861/medium.jpg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/257920326/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/257995876/medium.jpg,Mutinus ravenelii,Мутинус Равенеля
https://inaturalist-open-data.s3.amazonaws.com/photos/257996969/medium.jpg,Picipes badius,Трутовик каштановый
https://inaturalist-open-data.s3.amazonaws.com/photos/258067865/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/258068208/medium.jpeg,Phyllotopsis nidulans,Филлотопсис гнездовидный
https://inaturalist-open-data.s3.amazonaws.com/photos/258069030/medium.jpeg,Fomitiporia punctata,Феллинус точечный
https://inaturalist-open-data.s3.amazonaws.com/photos/258278179/medium.jpg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/258369167/medium.jpeg,Sarcomyxa serotina,Вёшенка осенняя
https://inaturalist-open-data.s3.amazonaws.com/photos/258380155/medium.jpeg,Coprinellus disseminatus,Навозник рассеянный
https://inaturalist-open-data.s3.amazonaws.com/photos/258401548/medium.jpeg,Graphis scripta,Графис письменный
https://inaturalist-open-data.s3.amazonaws.com/photos/258401627/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/258401670/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/258401987/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/258410447/medium.jpg,Parmeliopsis ambigua,Пармелиопсис сомнительный
https://inaturalist-open-data.s3.amazonaws.com/photos/258410949/medium.jpg,Hypocenomyce scalaris,Гипоценомице ступенчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/258414697/medium.jpeg,Sarcoscypha austriaca,Саркосцифа австрийская
https://inaturalist-open-data.s3.amazonaws.com/photos/258709513/medium.jpg,Cladonia arbuscula,Кладония лесная
https://inaturalist-open-data.s3.amazonaws.com/photos/258773434/medium.jpeg,Panellus stipticus,Сычу́жный гриб
https://inaturalist-open-data.s3.amazonaws.com/photos/258773466/medium.jpeg,Phlyctis argena,Фликтис серебристый
https://inaturalist-open-data.s3.amazonaws.com/photos/258933305/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/258943383/medium.jpeg,Porodaedalea pini,сосновая губка
https://inaturalist-open-data.s3.amazonaws.com/photos/258943445/medium.jpeg,Vulpicida pinastri,Вульпицида сосновая
https://inaturalist-open-data.s3.amazonaws.com/photos/258943855/medium.jpeg,Ramalina farinacea,Рамалина мучнистая
https://inaturalist-open-data.s3.amazonaws.com/photos/258943929/medium.jpeg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/258944877/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/258956592/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/258956800/medium.jpeg,Ramalina farinacea,Рамалина мучнистая
https://inaturalist-open-data.s3.amazonaws.com/photos/259147687/medium.jpeg,Erythricium aurantiacum,
https://inaturalist-open-data.s3.amazonaws.com/photos/259154624/medium.jpeg,Physcia aipolia,Фисция аиполия
https://inaturalist-open-data.s3.amazonaws.com/photos/259155258/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/259155345/medium.jpeg,Physcia tenella,Фисция довольно-нежная
https://inaturalist-open-data.s3.amazonaws.com/photos/259156756/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/259162152/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/259162586/medium.jpeg,Ramalina farinacea,Рамалина мучнистая
https://inaturalist-open-data.s3.amazonaws.com/photos/259162831/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/259162966/medium.jpeg,Physcia adscendens,Фисция восходящая
https://inaturalist-open-data.s3.amazonaws.com/photos/259163035/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/259163107/medium.jpeg,Physcia adscendens,Фисция восходящая
https://inaturalist-open-data.s3.amazonaws.com/photos/259163453/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/259163633/medium.jpeg,Physcia adscendens,Фисция восходящая
https://inaturalist-open-data.s3.amazonaws.com/photos/259164292/medium.jpeg,Usnea hirta,Уснея жёстковолосатая
https://inaturalist-open-data.s3.amazonaws.com/photos/259163943/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/259165308/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/259380341/medium.jpeg,Lasallia pustulata,Ласаллия пупырчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/260092569/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/260092793/medium.jpeg,Phaeophyscia orbicularis,Феофисция округлая
https://inaturalist-open-data.s3.amazonaws.com/photos/260094755/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/260094766/medium.jpeg,Lecanora carpinea,Леканора грабовая
https://inaturalist-open-data.s3.amazonaws.com/photos/260311135/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/260311890/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/260312947/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/260312526/medium.jpeg,Hypogymnia tubulosa,Гипогимния трубчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/260313039/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/260313122/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/260313242/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/260550884/medium.jpg,Melanohalea exasperatula,Меланохалея шероховатистая
https://inaturalist-open-data.s3.amazonaws.com/photos/260551103/medium.jpg,Polycauliona candelaria,
https://inaturalist-open-data.s3.amazonaws.com/photos/260551208/medium.jpg,Ramalina farinacea,Рамалина мучнистая
https://inaturalist-open-data.s3.amazonaws.com/photos/260551349/medium.jpg,Tephromela atra,
https://inaturalist-open-data.s3.amazonaws.com/photos/260551457/medium.jpg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/260560302/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/260837970/medium.jpg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/261260198/medium.jpeg,Hydnellum peckii,Гиднеллум Пека
https://inaturalist-open-data.s3.amazonaws.com/photos/261327767/medium.jpeg,Pholiota squarrosa,Чешуйчатка обыкновенная
https://inaturalist-open-data.s3.amazonaws.com/photos/261573870/medium.jpeg,Lecanora symmicta,Леканора смешанная
https://inaturalist-open-data.s3.amazonaws.com/photos/261573925/medium.jpeg,Melanohalea exasperatula,Меланохалея шероховатистая
https://inaturalist-open-data.s3.amazonaws.com/photos/261573945/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/261573979/medium.jpeg,Physcia stellaris,Фисция звёздчатая
